SCENARIO 0,,,PRODUCTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IMPORTS,MARGINS PAID,,,,,TAXES LESS SUBSIDIES,MARGINS SUPPLIED,INTERMEDIARY CONSUMPTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FINAL CONSUMPTION,,INVESTMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EXPORTS,STOCKS,,SCENARIO 2,,,PRODUCTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IMPORTS,MARGINS PAID,,,,,TAXES LESS SUBSIDIES,MARGINS SUPPLIED,INTERMEDIARY CONSUMPTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FINAL CONSUMPTION,,INVESTMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EXPORTS,STOCKS
VOLUME 2015,,,sagr,sfor,sfoo,sveh,sgla,spap,sche,spla,smet,sigo,scgo,scon,srai,sroa,swat,sair,spri,spub,smin,soil,sbfu,sgas,sbga,senu,seoi,sega,seco,sewi,seso,sehy,sech,seot,,crai,croa,cwat,cair,cpri,,,sagr,sfor,sfoo,sveh,sgla,spap,sche,spla,smet,sigo,scgo,scon,srai,sroa,swat,sair,spri,spub,smin,soil,sbfu,sgas,sbga,senu,seoi,sega,seco,sewi,seso,sehy,sech,seot,HOUSEHOLDS,GOVERNMENT,sagr,sfor,sfoo,sveh,sgla,spap,sche,spla,smet,sigo,scgo,scon,srai,sroa,swat,sair,spri,spub,smin,soil,sbfu,sgas,sbga,senu,seoi,sega,seco,sewi,seso,sehy,sech,seot,,,,VOLUME 2015,,,sagr,sfor,sfoo,sveh,sgla,spap,sche,spla,smet,sigo,scgo,scon,srai,sroa,swat,sair,spri,spub,smin,soil,sbfu,sgas,sbga,senu,seoi,sega,seco,sewi,seso,sehy,sech,seot,,crai,croa,cwat,cair,cpri,,,sagr,sfor,sfoo,sveh,sgla,spap,sche,spla,smet,sigo,scgo,scon,srai,sroa,swat,sair,spri,spub,smin,soil,sbfu,sgas,sbga,senu,seoi,sega,seco,sewi,seso,sehy,sech,seot,HOUSEHOLDS,GOVERNMENT,sagr,sfor,sfoo,sveh,sgla,spap,sche,spla,smet,sigo,scgo,scon,srai,sroa,swat,sair,spri,spub,smin,soil,sbfu,sgas,sbga,senu,seoi,sega,seco,sewi,seso,sehy,sech,seot,,
,cfoo,147,11790,0,157638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,318.8503197,3668.179797,12.29185294,28.41493277,57646.03504,25372.6578,0,7570.572084,0.8878744427,26697.8493,119.667651,38.22855984,108.8633813,2127.561993,66.69978231,156.3749286,268.4161004,471.7571634,353.743618,7.025429977,70.13854081,108.0598466,278.310665,31184.97691,6061.307135,25.04980839,68.45256988,118.6875484,2.412090665,0.2175719595,20.01997529,0.3933734065,0.5620653262000001,0.3287656048,1.021684568,0.3714215862,2.859288857,2.514299915,0.0466674217,136350.7559,252.5651195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42307.31897,1630.41171243,,,cfoo,147,11790,0,157638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,318.8503197,3668.179797,12.29185294,28.41493277,57646.03504,25372.6578,0,7570.572084,0.8878744427,26697.8493,119.667651,38.22855984,108.8633813,2127.561993,66.69978231,156.3749286,268.4161004,471.7571634,353.743618,7.025429977,70.13854081,108.0598466,278.310665,31184.97691,6061.307135,25.04980839,68.45256988,118.6875484,2.412090665,0.2175719595,20.01997529,0.3933734065,0.5620653262000001,0.3287656048,1.021684568,0.3714215862,2.859288857,2.514299915,0.0466674217,136350.7559,252.5651195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42307.31897,1630.41171243
,cveh,148,0,0,0,125598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,95.17920964,1094.979156,3.669210208,8.482070351000001,17207.77341,5709.241432,0,90.64695825,3.358611163,73.65972617,11276.74397,16.11248931,5.152075586,20.03999214,3.107518602,41.08231403,445.2615345,182.6728475,52.98943431,26.02917368,259.8628506,118.1682085,65.34307475999999,2634.084312,1397.217153,1.627736757,16.43464086,1.263211753,0.1567376714,0.0903065613,8.309596193999999,0.1632756341,0.2332937892,0.1364591803,0.4240657679,0.1541641962,1.186791465,1.043598541,0.0193700254,17072.57679,25.20792079,60.09463586,2.192215077,48.79033066,7464.053468,10.72082476,3.347699479,13.29845381,2.05910444,27.23103943,294.8094407,119.5655601,35.09150896,17.2442154,172.1580187,78.33526988,43.28212886,1744.330446,924.9801937,1.079381106,10.91694319,0.8371449642,0.1037756886,0.0598049688,5.502979336,0.1083385535,0.1574341177,0.1430297878,0.2814801275,0.1023287771,0.7877424075,0.9312041545,0.0128678104,103463.3719,1330.78337324,,,cveh,148,0,0,0,125598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,95.17920964,1094.979156,3.669210208,8.482070351000001,17207.77341,5709.241432,0,90.64695825,3.358611163,73.65972617,11276.74397,16.11248931,5.152075586,20.03999214,3.107518602,41.08231403,445.2615345,182.6728475,52.98943431,26.02917368,259.8628506,118.1682085,65.34307475999999,2634.084312,1397.217153,1.627736757,16.43464086,1.263211753,0.1567376714,0.0903065613,8.309596193999999,0.1632756341,0.2332937892,0.1364591803,0.4240657679,0.1541641962,1.186791465,1.043598541,0.0193700254,17072.57679,25.20792079,60.09463586,2.192215077,48.79033066,7464.053468,10.72082476,3.347699479,13.29845381,2.05910444,27.23103943,294.8094407,119.5655601,35.09150896,17.2442154,172.1580187,78.33526988,43.28212886,1744.330446,924.9801937,1.079381106,10.91694319,0.8371449642,0.1037756886,0.0598049688,5.502979336,0.1083385535,0.1574341177,0.1430297878,0.2814801275,0.1023287771,0.7877424075,0.9312041545,0.0128678104,103463.3719,1330.78337324
,cgla,149,0,0,0,0,22100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,40.92772932,470.8487355,1.577786186,3.647349885,7399.46355,599.069584,0,236.7730817,4.84765845,458.6794003,562.0372479,2730.698377,43.2175595,411.2512647,91.53472714,438.7284597,762.7109698,441.1186447,13842.6439,9.468567992,94.52966504,7.730456848,1.866568208,2130.656423,710.3147585,215.077521,27.78482827,19.50250595,20.71019755,1.312707885,120.7893678,2.373395789,3.39118877,1.98358834,6.16427499,2.240950746,17.25135462,15.16988371,0.281565201,2079.480953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4983.707106,119.505619797,,,cgla,149,0,0,0,0,22100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,40.92772932,470.8487355,1.577786186,3.647349885,7399.46355,599.069584,0,236.7730817,4.84765845,458.6794003,562.0372479,2730.698377,43.2175595,411.2512647,91.53472714,438.7284597,762.7109698,441.1186447,13842.6439,9.468567992,94.52966504,7.730456848,1.866568208,2130.656423,710.3147585,215.077521,27.78482827,19.50250595,20.71019755,1.312707885,120.7893678,2.373395789,3.39118877,1.98358834,6.16427499,2.240950746,17.25135462,15.16988371,0.281565201,2079.480953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4983.707106,119.505619797
,cpap,150,0,0,0,0,0,16305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,13.47646303,155.0385443,0.5195249666,1.200979793,2436.455641,785.660156,0,136.2856392,1.47259175,1046.243396,79.28277253,100.8107461,1421.047581,533.8760174,179.0909692,47.51129615,293.502503,1043.647452,239.2781052,1.25539394,12.53325411,16.81512462,1.63024221,4322.439739000001,733.6770445,11.11166173,17.11632678,20.61999512,1.069961699,0.0656130561,6.037412934,0.1186294018,0.1695017312,0.0991456626,0.308108853,0.1120094034,0.8622741674,0.7582360419,0.0140734687,3022.204007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6261.727123,144.557361015,,,cpap,150,0,0,0,0,0,16305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,13.47646303,155.0385443,0.5195249666,1.200979793,2436.455641,785.660156,0,136.2856392,1.47259175,1046.243396,79.28277253,100.8107461,1421.047581,533.8760174,179.0909692,47.51129615,293.502503,1043.647452,239.2781052,1.25539394,12.53325411,16.81512462,1.63024221,4322.439739000001,733.6770445,11.11166173,17.11632678,20.61999512,1.069961699,0.0656130561,6.037412934,0.1186294018,0.1695017312,0.0991456626,0.308108853,0.1120094034,0.8622741674,0.7582360419,0.0140734687,3022.204007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6261.727123,144.557361015
,cche,151,0,0,0,0,0,0,86971.39526999999,0,0,0,0,0,0,0,0,0,0,97.99999751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,163.3091184,1878.772489,6.29565518,14.55359249,29525.21161,3262.898604,0,4904.827425000001,19.27504649,944.0205396,1026.989426,251.8703152,575.074246,10777.66114,5136.990817,1184.933036,1053.006366,1980.683199,2040.514636,0.0121052103,0.1208526438,43.99670025000001,17.10027164,6250.329556,1549.484516,81.07847708,0.2911243093,2.110234275,0,0.000931474207,0.0857099907,0.00168411951,0.00240632734,0.00140751907,0.00437406008,0.00159013886,0.0122412549,0.0107642801,0.000199793667,15685.78143,4861.535392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62550.10747,982.520703455,,,cche,151,0,0,0,0,0,0,86971.39526999999,0,0,0,0,0,0,0,0,0,0,97.99999751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,163.3091184,1878.772489,6.29565518,14.55359249,29525.21161,3262.898604,0,4904.827425000001,19.27504649,944.0205396,1026.989426,251.8703152,575.074246,10777.66114,5136.990817,1184.933036,1053.006366,1980.683199,2040.514636,0.0121052103,0.1208526438,43.99670025000001,17.10027164,6250.329556,1549.484516,81.07847708,0.2911243093,2.110234275,0,0.000931474207,0.0857099907,0.00168411951,0.00240632734,0.00140751907,0.00437406008,0.00159013886,0.0122412549,0.0107642801,0.000199793667,15685.78143,4861.535392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62550.10747,982.520703455
,cpla,152,0,0,0,0,0,0,0,29076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,24.05340357,276.7198387,0.9272717671,2.143563306,4348.696738,715.1157768,0,238.0875152,2.543351476,1764.02132,2270.820674,120.1963014,192.6445444,1035.875474,1236.653375,588.6638784,1890.246343,1547.105711,3333.270398,11.51679072,114.9781435,40.93218053,45.72297212,4394.25385,175.5071919,26.38806522,529.7552322,55.58291946,2.540953798,1.177331217,108.3326267,2.128632718,3.041462953,1.77902525,5.528566909,2.009846439,15.47226048,13.60544707,0.252528003,1719.732271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12719.237,234.052406481,,,cpla,152,0,0,0,0,0,0,0,29076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,24.05340357,276.7198387,0.9272717671,2.143563306,4348.696738,715.1157768,0,238.0875152,2.543351476,1764.02132,2270.820674,120.1963014,192.6445444,1035.875474,1236.653375,588.6638784,1890.246343,1547.105711,3333.270398,11.51679072,114.9781435,40.93218053,45.72297212,4394.25385,175.5071919,26.38806522,529.7552322,55.58291946,2.540953798,1.177331217,108.3326267,2.128632718,3.041462953,1.77902525,5.528566909,2.009846439,15.47226048,13.60544707,0.252528003,1719.732271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12719.237,234.052406481
,cmet,153,0,0,0,0,0,0,0,0,80223.47478999999,0,0,0,0,0,0,0,13.34129664,7.183910648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,50.9181276,585.7822164,1.962921464,4.537662606,9205.661675,890.6055852,0,201.0789387,18.67763937,1328.074901,6690.461604,392.8514631,291.4591049,958.7919879,288.9801665,12569.12399,7871.944021,4926.411799000001,13496.8573,13.55685008,135.3451227,21.59953197,32.57317050000001,3191.308913,816.9589498,92.50829188,516.976266,54.05492148,8.907788184999999,2.077207709,191.1351404,3.75562308,5.366162218000001,3.138798081,9.754248967,3.546044187,27.29826431,24.00457844,0.4455442165,1869.717476,0,16.83491767,1.539598073,111.0933775,559.2539293,33.01078637,23.91684042,80.3507507,24.18213353,1052.146637,658.2185922,407.2159271,1128.774934,1.13423695,11.32368052,1.808268735,2.724777344,266.8885085,68.30157205,7.746994417,43.36839777,4.523990582,0.744824674,0.1737240031,15.98528716,0.314706413,0.4573212848,0.4154789779,0.8176553814,0.2972489605,2.288267468,2.705001219,0.03737896,29646.41301,749.717618286,,,cmet,153,0,0,0,0,0,0,0,0,80223.47478999999,0,0,0,0,0,0,0,13.34129664,7.183910648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,50.9181276,585.7822164,1.962921464,4.537662606,9205.661675,890.6055852,0,201.0789387,18.67763937,1328.074901,6690.461604,392.8514631,291.4591049,958.7919879,288.9801665,12569.12399,7871.944021,4926.411799000001,13496.8573,13.55685008,135.3451227,21.59953197,32.57317050000001,3191.308913,816.9589498,92.50829188,516.976266,54.05492148,8.907788184999999,2.077207709,191.1351404,3.75562308,5.366162218000001,3.138798081,9.754248967,3.546044187,27.29826431,24.00457844,0.4455442165,1869.717476,0,16.83491767,1.539598073,111.0933775,559.2539293,33.01078637,23.91684042,80.3507507,24.18213353,1052.146637,658.2185922,407.2159271,1128.774934,1.13423695,11.32368052,1.808268735,2.724777344,266.8885085,68.30157205,7.746994417,43.36839777,4.523990582,0.744824674,0.1737240031,15.98528716,0.314706413,0.4573212848,0.4154789779,0.8176553814,0.2972489605,2.288267468,2.705001219,0.03737896,29646.41301,749.717618286
,cigo,154,0,0,0,0,0,0,0,0,0,117470,0,0,0,0,0,0,617.9889378,11446.01106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,85.43902294,982.9242077,3.293720722,7.614055695,15446.81189,5365.600553,0,575.0725001,30.77175013,1468.208534,2637.797116,513.8824326,658.7301369,972.814542,230.3327625,3759.965767,10813.26219,2194.175079,4186.675017,15.74083044,157.1489406,110.6370948,97.03586296,13108.80342,6447.865332,107.5906021,634.3142695,49.90395061,10.3600907,4.575944446,421.0574513,8.273377042,11.82128301,6.914554371,21.48793362,7.811689284,60.13618205,52.88042061,0.9815029925,17260.98015,81.50035714,75.62940353,3.984384418,192.9198911,346.35225,67.8289242,84.90971327,128.0616989,30.27652009,494.4004012,1420.262251,284.8977273,550.0062363,2.06869422,20.65285604,14.54933214,12.75049138,1722.057874,846.7790131,14.15306762,83.5854945,6.560622386,1.360728227,0.6011520167,55.31525545,1.0890055,1.58250793,1.437717419,2.829402803,1.028595984,7.918287502,9.36034692,0.12934561,78207.55137,13.2838276517,,,cigo,154,0,0,0,0,0,0,0,0,0,117470,0,0,0,0,0,0,617.9889378,11446.01106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,85.43902294,982.9242077,3.293720722,7.614055695,15446.81189,5365.600553,0,575.0725001,30.77175013,1468.208534,2637.797116,513.8824326,658.7301369,972.814542,230.3327625,3759.965767,10813.26219,2194.175079,4186.675017,15.74083044,157.1489406,110.6370948,97.03586296,13108.80342,6447.865332,107.5906021,634.3142695,49.90395061,10.3600907,4.575944446,421.0574513,8.273377042,11.82128301,6.914554371,21.48793362,7.811689284,60.13618205,52.88042061,0.9815029925,17260.98015,81.50035714,75.62940353,3.984384418,192.9198911,346.35225,67.8289242,84.90971327,128.0616989,30.27652009,494.4004012,1420.262251,284.8977273,550.0062363,2.06869422,20.65285604,14.54933214,12.75049138,1722.057874,846.7790131,14.15306762,83.5854945,6.560622386,1.360728227,0.6011520167,55.31525545,1.0890055,1.58250793,1.437717419,2.829402803,1.028595984,7.918287502,9.36034692,0.12934561,78207.55137,13.2838276517
,ccgo,155,0,0,0,0,0,0,0,0,0,0,104606,0,0,0,0,0,400.9977548,169.0022422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,116.9600122,1345.554096,4.508871970000001,10.42310663,21145.59887,5900.429135,0,3287.748074,14.68548336,789.6209568,7025.490904,329.2042229,635.8501061,562.9925058,205.4339574,816.2955937,1605.287244,11577.97576,6257.045436,13.60549323,135.8307528,76.21567880000001,382.8360153,17163.92313,5212.417353,127.2446919,97.22427943,26.48677296,12.25261801,0.423472316,38.96598314,0.7656443777,1.093978774,0.6398946466,1.988561078,0.722918338,5.565191753,4.893720729,0.0908313793,21987.14177,814.3649599,1438.924522,6.328032307,345.2862918,3069.903376,144.606549,272.7570572,246.6398374,89.865683,357.2019182,701.6749494,5002.899163,2735.514859,5.950512304,59.40707564,33.35477565,167.4090159,7503.651568,2278.057679,55.7041209,42.63561918,11.58805557,5.35560005,0.1851398877,17.03572457,0.3353866414,0.4873731307,0.4427812502,0.8713857769,0.3167820114,2.438635849,2.882754327,0.0398352347,28580.67161,1306.72646225,,,ccgo,155,0,0,0,0,0,0,0,0,0,0,104606,0,0,0,0,0,400.9977548,169.0022422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,116.9600122,1345.554096,4.508871970000001,10.42310663,21145.59887,5900.429135,0,3287.748074,14.68548336,789.6209568,7025.490904,329.2042229,635.8501061,562.9925058,205.4339574,816.2955937,1605.287244,11577.97576,6257.045436,13.60549323,135.8307528,76.21567880000001,382.8360153,17163.92313,5212.417353,127.2446919,97.22427943,26.48677296,12.25261801,0.423472316,38.96598314,0.7656443777,1.093978774,0.6398946466,1.988561078,0.722918338,5.565191753,4.893720729,0.0908313793,21987.14177,814.3649599,1438.924522,6.328032307,345.2862918,3069.903376,144.606549,272.7570572,246.6398374,89.865683,357.2019182,701.6749494,5002.899163,2735.514859,5.950512304,59.40707564,33.35477565,167.4090159,7503.651568,2278.057679,55.7041209,42.63561918,11.58805557,5.35560005,0.1851398877,17.03572457,0.3353866414,0.4873731307,0.4427812502,0.8713857769,0.3167820114,2.438635849,2.882754327,0.0398352347,28580.67161,1306.72646225
,ccon,156,0,0,0,0,0,0,0,0,0,0,0,271069,0,0,0,0,115.9982879,415.0017044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,24138.98,0,373.7069875,21.31495408,143.9281265,393.7602515,58.63602738,45.04535483,112.5362396,55.24031979,290.0425142,982.4132383,286.1424189,45621.91159000001,8.696773057,86.82443266,135.126541,69.63274431000001,13153.77164,6611.289811,44.79751566,298.207729,5.776508818,4.313632569,6.664076419,613.1977925,12.04875136,17.21566646,10.06985974,31.29348126,11.37638251,87.57801094,77.01124176,1.429390375,17905,0,1119.051321,62.84115342,430.6115227,1177.224274,176.2245488,132.2058171,337.3124064,165.3320822,868.3749672,2938.033393,845.9616225,136465.3999,26.02420722,259.8132678,404.607255,208.3333858,39344.65129,19769.28823,134.1778672,894.7383264,17.29124504,12.90035603,19.93399038,1834.234502,36.11104106,52.47540886,47.67420622,93.82200626,34.10788269,262.567641,310.3858264,4.289055138,0,-323.02,,,ccon,156,0,0,0,0,0,0,0,0,0,0,0,271069,0,0,0,0,115.9982879,415.0017044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,24138.98,0,373.7069875,21.31495408,143.9281265,393.7602515,58.63602738,45.04535483,112.5362396,55.24031979,290.0425142,982.4132383,286.1424189,45621.91159000001,8.696773057,86.82443266,135.126541,69.63274431000001,13153.77164,6611.289811,44.79751566,298.207729,5.776508818,4.313632569,6.664076419,613.1977925,12.04875136,17.21566646,10.06985974,31.29348126,11.37638251,87.57801094,77.01124176,1.429390375,17905,0,1119.051321,62.84115342,430.6115227,1177.224274,176.2245488,132.2058171,337.3124064,165.3320822,868.3749672,2938.033393,845.9616225,136465.3999,26.02420722,259.8132678,404.607255,208.3333858,39344.65129,19769.28823,134.1778672,894.7383264,17.29124504,12.90035603,19.93399038,1834.234502,36.11104106,52.47540886,47.67420622,93.82200626,34.10788269,262.567641,310.3858264,4.289055138,0,-323.02
,crai,157,0,0,0,0,0,0,0,0,0,0,0,0,542.6839792,6243.250472,0,0,0,49.74251317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,-329.012976,1728.216622,3.134637649,0.1248767096,16.89081665,5.24977421,4.006317554,2.33825665,14.74893177,2.638162697,6.531783745,20.98162139,10.46162504,17.98897239,61.67820986,615.7658184,3.129830705,4.099454843,1482.086782,309.5895749,0.9292566312,7.331159651,0.7028703353,0.0894797761,0.0271740168,2.500428574,0.04913103500000001,0.0702000967,0.0410617346,0.127605017,0.0463893253,0.3571157035,0.3140277278,0.00582860633,1374.163287,244.9605188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,565.2860775,0.0003075841785,,,crai,157,0,0,0,0,0,0,0,0,0,0,0,0,542.6839792,6243.250472,0,0,0,49.74251317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,-329.012976,1728.216622,3.134637649,0.1248767096,16.89081665,5.24977421,4.006317554,2.33825665,14.74893177,2.638162697,6.531783745,20.98162139,10.46162504,17.98897239,61.67820986,615.7658184,3.129830705,4.099454843,1482.086782,309.5895749,0.9292566312,7.331159651,0.7028703353,0.0894797761,0.0271740168,2.500428574,0.04913103500000001,0.0702000967,0.0410617346,0.127605017,0.0463893253,0.3571157035,0.3140277278,0.00582860633,1374.163287,244.9605188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,565.2860775,0.0003075841785
,croa,158,0,0,0,0,0,0,0,0,0,0,0,0,6243.250472,71824.81508,0,0,0,572.2574845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,-3785.095002,19882.08544,36.06210747,1.436630904,194.3186146,60.39547245,46.0902568,26.90022645,169.6775265,30.35046387,75.14421561,241.3808453,120.3546594,206.9522312,709.5704453,7084.012765,36.00680650000001,47.16174488,17050.51071,3561.640537,10.69053468,84.34055122,8.086097471,1.029410625,0.3126206034,28.76591621,0.565222798,0.807609592,0.4723903853,1.468018429,0.5336810896000001,4.10839986,3.612698798,0.0670545854,15808.91627,2818.122394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6503.273922,0.0035385696665,,,croa,158,0,0,0,0,0,0,0,0,0,0,0,0,6243.250472,71824.81508,0,0,0,572.2574845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,-3785.095002,19882.08544,36.06210747,1.436630904,194.3186146,60.39547245,46.0902568,26.90022645,169.6775265,30.35046387,75.14421561,241.3808453,120.3546594,206.9522312,709.5704453,7084.012765,36.00680650000001,47.16174488,17050.51071,3561.640537,10.69053468,84.34055122,8.086097471,1.029410625,0.3126206034,28.76591621,0.565222798,0.807609592,0.4723903853,1.468018429,0.5336810896000001,4.10839986,3.612698798,0.0670545854,15808.91627,2818.122394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6503.273922,0.0035385696665
,cwat,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,-24.97684473,18.52096537,0,0,0,0,0,0,0,0,0,0,0,0,0.008740315699999999,0.08725914160000001,39.85683976,0,16.36941499,0.0671092566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.6178264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15210.5,-0.0049999999992,,,cwat,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,-24.97684473,18.52096537,0,0,0,0,0,0,0,0,0,0,0,0,0.008740315699999999,0.08725914160000001,39.85683976,0,16.36941499,0.0671092566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.6178264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15210.5,-0.0049999999992
,cair,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,493.6011334,111.0477777,3.987746935,0,107.424147,61.69897718,20.94179103,7.416037639,80.90796253,13.47983253,32.90665056,55.11484406,41.70564,88.46032987,2.361220064,23.5732945,28.17765542,1166.748275,2707.886331,257.3630881,2.591013136,25.87906832,3.497328252,0.2494932696,0.1173349141,10.79662144,0.2121433064,0.3031175844,0.1773008071,0.5509867693,0.2003048556,1.54199288,1.35594295,0.025167388,6742.96532,5.866396761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9541.1,-0.0300000000013,,,cair,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,493.6011334,111.0477777,3.987746935,0,107.424147,61.69897718,20.94179103,7.416037639,80.90796253,13.47983253,32.90665056,55.11484406,41.70564,88.46032987,2.361220064,23.5732945,28.17765542,1166.748275,2707.886331,257.3630881,2.591013136,25.87906832,3.497328252,0.2494932696,0.1173349141,10.79662144,0.2121433064,0.3031175844,0.1773008071,0.5509867693,0.2003048556,1.54199288,1.35594295,0.025167388,6742.96532,5.866396761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9541.1,-0.0300000000013
