SCENARIO 0,,,PRODUCTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IMPORTS,MARGINS PAID,,,,,TAXES LESS SUBSIDIES,MARGINS SUPPLIED,INTERMEDIARY CONSUMPTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FINAL CONSUMPTION,,INVESTMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EXPORTS,STOCKS,,SCENARIO 2,,,PRODUCTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IMPORTS,MARGINS PAID,,,,,TAXES LESS SUBSIDIES,MARGINS SUPPLIED,INTERMEDIARY CONSUMPTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FINAL CONSUMPTION,,INVESTMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EXPORTS,STOCKS
VOLUME 2015,,,sagr,sfor,sfoo,sveh,sgla,spap,sche,spla,smet,sigo,scgo,scon,srai,sroa,swat,sair,spri,spub,smin,soil,sbfu,sgas,sbga,senu,seoi,sega,seco,sewi,seso,sehy,sech,seot,,crai,croa,cwat,cair,cpri,,,sagr,sfor,sfoo,sveh,sgla,spap,sche,spla,smet,sigo,scgo,scon,srai,sroa,swat,sair,spri,spub,smin,soil,sbfu,sgas,sbga,senu,seoi,sega,seco,sewi,seso,sehy,sech,seot,HOUSEHOLDS,GOVERNMENT,sagr,sfor,sfoo,sveh,sgla,spap,sche,spla,smet,sigo,scgo,scon,srai,sroa,swat,sair,spri,spub,smin,soil,sbfu,sgas,sbga,senu,seoi,sega,seco,sewi,seso,sehy,sech,seot,,,,VOLUME 2015,,,sagr,sfor,sfoo,sveh,sgla,spap,sche,spla,smet,sigo,scgo,scon,srai,sroa,swat,sair,spri,spub,smin,soil,sbfu,sgas,sbga,senu,seoi,sega,seco,sewi,seso,sehy,sech,seot,,crai,croa,cwat,cair,cpri,,,sagr,sfor,sfoo,sveh,sgla,spap,sche,spla,smet,sigo,scgo,scon,srai,sroa,swat,sair,spri,spub,smin,soil,sbfu,sgas,sbga,senu,seoi,sega,seco,sewi,seso,sehy,sech,seot,HOUSEHOLDS,GOVERNMENT,sagr,sfor,sfoo,sveh,sgla,spap,sche,spla,smet,sigo,scgo,scon,srai,sroa,swat,sair,spri,spub,smin,soil,sbfu,sgas,sbga,senu,seoi,sega,seco,sewi,seso,sehy,sech,seot,,
,cigo,10,0,0,0,0,0,0,0,0,0,81065,0,0,0,0,0,0,204.9998298,23.0001677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109371,299.7518415,3448.463374,11.55559624,26.71293676,54176.51625,7265.920001,0,341.7885574,110.4674795,1347.124413,16675.01114,620.5663025,458.7550236,1018.503163,630.217986,3666.71172,16516.68133,8447.169459000001,14691.84703,34.9690573,349.1143831,160.4272309,85.72735754999999,25064.37638,4644.502714,462.8658393,704.2551742,59.97967211,43.90236297,9.257036856999999,763.8145566,15.21589514,22.00494082,18.71450294,39.53546364000001,14.37265186,110.6429599,123.6119384,1.806276409,32276,244,129.684104,41.90811049,508.7190033,6209.787672,233.1225175,171.490104,382.7094453,236.4632814,1376.202052,6157.686352,3165.235528,5511.066392,13.1504711,131.2880289,60.01588182,32.27323527,9348.872169,1752.802525,173.9940476,264.3684393,22.52656982,16.49725051,3.466358118,286.0153664,5.700246095,8.283415143999999,7.525529584,14.81011095,5.384040985000001,41.44716204,48.82755031,0.6770414002,86957,2799.98,,,cigo,10,0,0,0,0,0,0,0,0,0,81065,0,0,0,0,0,0,204.9998298,23.0001677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109371,299.7518415,3448.463374,11.55559624,26.71293676,54176.51625,7265.920001,0,341.7885574,110.4674795,1347.124413,16675.01114,620.5663025,458.7550236,1018.503163,630.217986,3666.71172,16516.68133,8447.169459000001,14691.84703,34.9690573,349.1143831,160.4272309,85.72735754999999,25064.37638,4644.502714,462.8658393,704.2551742,59.97967211,43.90236297,9.257036856999999,763.8145566,15.21589514,22.00494082,18.71450294,39.53546364000001,14.37265186,110.6429599,123.6119384,1.806276409,32276,244,129.684104,41.90811049,508.7190033,6209.787672,233.1225175,171.490104,382.7094453,236.4632814,1376.202052,6157.686352,3165.235528,5511.066392,13.1504711,131.2880289,60.01588182,32.27323527,9348.872169,1752.802525,173.9940476,264.3684393,22.52656982,16.49725051,3.466358118,286.0153664,5.700246095,8.283415143999999,7.525529584,14.81011095,5.384040985000001,41.44716204,48.82755031,0.6770414002,86957,2799.98
,ccgo,11,0,0,0,0,0,0,0,0,0,0,104606,0,0,0,0,0,400.9990322,169.0009646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68656,368.7594597,4242.354223,14.21587739,32.86267759,66648.80777,18684.45,0,3845.742711,18.17676351,1591.019621,8731.06415,496.9904747,1436.518814,1005.967664,415.6383347,1098.296721,2133.987448,19993.72542,9073.543263,17.21821928,171.8984859,185.655684,449.0108005,26439.4988,11020.49293,148.6802117,169.4017706,46.08775732,14.11625976,0.6723826609,55.47948787,1.104200384,1.579115045,1.10327946,2.868246331,1.042717504,8.027051389,7.800195308,0.131014666,93476.00001,3644,1519.657931,6.832659138,461.2233716,3316.579434,168.8935688,388.4786421,310.7364649,120.2750461,398.0062635,708.4738613,6219.814256,3142.912699,6.473115832,64.62449991,49.18576685,176.9821196,8847.063224,3187.919591,58.85007817,53.08285407000001,14.42341971,5.579871817,0.2211448969,18.24705832,0.3636613102,0.5284609742000001,0.4801097888,0.9448476898,0.3434882225,2.644224302,3.115074442,0.0431935321,45536,3331.91,,,ccgo,11,0,0,0,0,0,0,0,0,0,0,104606,0,0,0,0,0,400.9990322,169.0009646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68656,368.7594597,4242.354223,14.21587739,32.86267759,66648.80777,18684.45,0,3845.742711,18.17676351,1591.019621,8731.06415,496.9904747,1436.518814,1005.967664,415.6383347,1098.296721,2133.987448,19993.72542,9073.543263,17.21821928,171.8984859,185.655684,449.0108005,26439.4988,11020.49293,148.6802117,169.4017706,46.08775732,14.11625976,0.6723826609,55.47948787,1.104200384,1.579115045,1.10327946,2.868246331,1.042717504,8.027051389,7.800195308,0.131014666,93476.00001,3644,1519.657931,6.832659138,461.2233716,3316.579434,168.8935688,388.4786421,310.7364649,120.2750461,398.0062635,708.4738613,6219.814256,3142.912699,6.473115832,64.62449991,49.18576685,176.9821196,8847.063224,3187.919591,58.85007817,53.08285407000001,14.42341971,5.579871817,0.2211448969,18.24705832,0.3636613102,0.5284609742000001,0.4801097888,0.9448476898,0.3434882225,2.644224302,3.115074442,0.0431935321,45536,3331.91
,ccon,12,0,0,0,0,0,0,0,0,0,0,0,271069,0,0,0,0,115.9992619,415.0007298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24138.98,0,373.6894142,21.31336222,143.9226957,393.7635739,58.6279567,45.04551353,112.5226519,55.23793384,290.0153421,583.8938802,286.1171769,45621.61231,8.696579205000001,86.82249734,135.1335052,69.6303788,13243.09193,7009.359615,44.8511122,298.1595106,5.776490919,4.259233841000001,6.663986849,549.8573938,10.93587335,15.50000712,8.927058323000001,28.40052043,10.32468078,79.48185488,68.06891696,1.297045776,17905,0,1119.051321,62.84115342,430.6115228,1177.224274,176.2245488,132.2058171,337.3124064,165.3320822,868.3749672,1746.116259,845.9616225,136465.3999,26.02420722,259.8132678,404.607255,208.3333858,39612.67005,20961.20536,134.3407056,894.7383273,17.29124505,12.73751778,19.9339904,1644.788962,32.78041307,47.63544688000001,43.27707335,85.16852547,30.96201191,238.3502519,280.7926609,3.893462913,0,-323.02,,,ccon,12,0,0,0,0,0,0,0,0,0,0,0,271069,0,0,0,0,115.9992619,415.0007298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24138.98,0,373.6894142,21.31336222,143.9226957,393.7635739,58.6279567,45.04551353,112.5226519,55.23793384,290.0153421,583.8938802,286.1171769,45621.61231,8.696579205000001,86.82249734,135.1335052,69.6303788,13243.09193,7009.359615,44.8511122,298.1595106,5.776490919,4.259233841000001,6.663986849,549.8573938,10.93587335,15.50000712,8.927058323000001,28.40052043,10.32468078,79.48185488,68.06891696,1.297045776,17905,0,1119.051321,62.84115342,430.6115228,1177.224274,176.2245488,132.2058171,337.3124064,165.3320822,868.3749672,1746.116259,845.9616225,136465.3999,26.02420722,259.8132678,404.607255,208.3333858,39612.67005,20961.20536,134.3407056,894.7383273,17.29124505,12.73751778,19.9339904,1644.788962,32.78041307,47.63544688000001,43.27707335,85.16852547,30.96201191,238.3502519,280.7926609,3.893462913,0,-323.02
,crai,13,0,0,0,0,0,0,0,0,0,0,0,0,542.6839792,6243.250472,0,0,0,49.74251315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1132.366724,0,0,0,0,0,-380.2551239,1997.377836,4.24473612,0.166581112,22.40278597,7.007193315,5.358375194,3.106994683,19.32338206,3.513333298,8.68359416,11.81982245,13.7081122,23.7701187,81.14096841,810.0727134,3.565584528,4.955154144,1942.340186,368.0967116,1.25885565,9.288960961000002,0.9288937637,0.1194997039,0.0362803741,2.99355812,0.0595665843,0.08494177109999999,0.0560116103,0.1547178587,0.0562458781,0.4329928431,0.4046874522,0.0070667537,1427.81806,248.1527636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,565.2860775,-0.004798313190000001,,,crai,13,0,0,0,0,0,0,0,0,0,0,0,0,542.6839792,6243.250472,0,0,0,49.74251315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1132.366724,0,0,0,0,0,-380.2551239,1997.377836,4.24473612,0.166581112,22.40278597,7.007193315,5.358375194,3.106994683,19.32338206,3.513333298,8.68359416,11.81982245,13.7081122,23.7701187,81.14096841,810.0727134,3.565584528,4.955154144,1942.340186,368.0967116,1.25885565,9.288960961000002,0.9288937637,0.1194997039,0.0362803741,2.99355812,0.0595665843,0.08494177109999999,0.0560116103,0.1547178587,0.0562458781,0.4329928431,0.4046874522,0.0070667537,1427.81806,248.1527636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,565.2860775,-0.004798313190000001
,croa,14,0,0,0,0,0,0,0,0,0,0,0,0,6243.250472,71824.81508,0,0,0,572.2574843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13027.19328,0,0,0,0,0,-4374.604876000001,22978.62217,48.83311798,1.916414793,257.730483,80.61351476,61.64486099,35.74409189,222.3038062,40.41877153,99.89949107,135.9798979,157.7035277,273.4608179,933.4776937,9319.395898999999,41.01989028,57.00604704,22345.44734,4234.729708,14.48237175,106.8638694,10.68636011,1.374771711,0.4173837286,34.43907295000001,0.6852774726,0.9772036268,0.6443796495,1.77993525,0.6470747586,4.981320392,4.655684014,0.0812987209,16426.18194,2854.847236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6503.273923,-0.0552016868,,,croa,14,0,0,0,0,0,0,0,0,0,0,0,0,6243.250472,71824.81508,0,0,0,572.2574843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13027.19328,0,0,0,0,0,-4374.604876000001,22978.62217,48.83311798,1.916414793,257.730483,80.61351476,61.64486099,35.74409189,222.3038062,40.41877153,99.89949107,135.9798979,157.7035277,273.4608179,933.4776937,9319.395898999999,41.01989028,57.00604704,22345.44734,4234.729708,14.48237175,106.8638694,10.68636011,1.374771711,0.4173837286,34.43907295000001,0.6852774726,0.9772036268,0.6443796495,1.77993525,0.6470747586,4.981320392,4.655684014,0.0812987209,16426.18194,2854.847236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6503.273923,-0.0552016868
,cwat,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1246.5,0,0,0,0,0,-103.84,77,0,0,0,0,0,0,0,0,0,0,0,0,0.1283747959,1.28163271,582.7222074,0,239.0376843,1.000100891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,472.0000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15210.5,-0.01,,,cwat,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1246.5,0,0,0,0,0,-103.84,77,0,0,0,0,0,0,0,0,0,0,0,0,0.1283747959,1.28163271,582.7222074,0,239.0376843,1.000100891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,472.0000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15210.5,-0.01
,cair,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5712.1,0,0,0,0,0,791.2,178,6.00577962,0,161.7237687,92.87059845,31.5660427,11.09361824,121.8604394,20.29305622,49.54963654,58.19512505,62.54670532,133.1715523,3.554610688,35.48753708,42.4358161,1756.504638,4078.770108,412.1381909,3.906086087,38.9844257,5.265945056,0.3707529561,0.1766226646,14.57344983,0.2900338841,0.4144325899,0.284850918,0.7533700897,0.2738789171,2.108376495,2.026140686,0.0344116031,10283,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9541.1,-0.03,,,cair,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5712.1,0,0,0,0,0,791.2,178,6.00577962,0,161.7237687,92.87059845,31.5660427,11.09361824,121.8604394,20.29305622,49.54963654,58.19512505,62.54670532,133.1715523,3.554610688,35.48753708,42.4358161,1756.504638,4078.770108,412.1381909,3.906086087,38.9844257,5.265945056,0.3707529561,0.1766226646,14.57344983,0.2900338841,0.4144325899,0.284850918,0.7533700897,0.2738789171,2.108376495,2.026140686,0.0344116031,10283,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9541.1,-0.03
,cpri,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014540.663,16484.13279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123253,0,0,0,0,0,80449.61623,361001.8614,5749.345118,256.0078067,23913.4887,13627.00667,4635.748744000001,2852.713926,12265.53341,3764.72872,11310.31294,10613.22671,12154.34295,39127.38392,1809.543403,18065.61794,9685.027964999999,4573.190782,680759.5977,63574.06782,758.3122737,4236.330051,481.2223619,72.00260306,35.661939,2942.529942,58.53820405,83.24460757,51.73446258,152.036387,55.27106483,425.4891219,382.4994064,6.943909037,577198.3328,84763,977.8689376,43.21245407,4141.114347,2351.040435,801.3175331,483.0543477,2123.160558,645.340206,1953.330905,1822.588205,2070.05085,6767.760502,313.3441046,3128.278033,1690.106182,789.5199475,116950.2509,10997.57569,130.3168636,736.7070065,83.28520047000001,12.35599709,6.219527574,513.1842694,10.22769044,14.86255232,13.50271298,26.57310362,9.660338093,74.36674413,87.6090367,1.214784369,123492,24.51621048,,,cpri,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014540.663,16484.13279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123253,0,0,0,0,0,80449.61623,361001.8614,5749.345118,256.0078067,23913.4887,13627.00667,4635.748744000001,2852.713926,12265.53341,3764.72872,11310.31294,10613.22671,12154.34295,39127.38392,1809.543403,18065.61794,9685.027964999999,4573.190782,680759.5977,63574.06782,758.3122737,4236.330051,481.2223619,72.00260306,35.661939,2942.529942,58.53820405,83.24460757,51.73446258,152.036387,55.27106483,425.4891219,382.4994064,6.943909037,577198.3328,84763,977.8689376,43.21245407,4141.114347,2351.040435,801.3175331,483.0543477,2123.160558,645.340206,1953.330905,1822.588205,2070.05085,6767.760502,313.3441046,3128.278033,1690.106182,789.5199475,116950.2509,10997.57569,130.3168636,736.7070065,83.28520047000001,12.35599709,6.219527574,513.1842694,10.22769044,14.86255232,13.50271298,26.57310362,9.660338093,74.36674413,87.6090367,1.214784369,123492,24.51621048
,cpub,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1338.989154,521524.0108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2644,0,0,0,0,0,4293.250001000001,0,633.9613845,18.26290289,1865.454547,1332.658166,578.6050754,705.1128267,1381.91024,312.573752,3737.554154,1011.16485,1266.184245,2634.14198,121.3057236,1211.058465,154.1254086,828.9597568,21231.03188,23664.93206,50.51572905,731.8304574,65.50810811,4.796958594000001,6.208345219,512.2615934000001,10.18852802,14.44751604,8.414018017,26.45996446,9.61921396,74.05098549,63.86273664,1.208431788,55609.00001000001,405165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4758,-0.12,,,cpub,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1338.989154,521524.0108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2644,0,0,0,0,0,4293.250001000001,0,633.9613845,18.26290289,1865.454547,1332.658166,578.6050754,705.1128267,1381.91024,312.573752,3737.554154,1011.16485,1266.184245,2634.14198,121.3057236,1211.058465,154.1254086,828.9597568,21231.03188,23664.93206,50.51572905,731.8304574,65.50810811,4.796958594000001,6.208345219,512.2615934000001,10.18852802,14.44751604,8.414018017,26.45996446,9.61921396,74.05098549,63.86273664,1.208431788,55609.00001000001,405165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4758,-0.12
,cmin,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000595059307,3428.980863,0,0,0,0,0,0,0,0,0,0,0,0,0,3528.582743,6.068890683,69.81891132,0.2339590308,0.540840357,1096.878515,58.78281198,0,121.7038522,0.3994354682,175.4422347,28.14559057,306.6443107,32.73832582,677.6374295,17.66877975,176.9690309,25.37225612,54.20002336,648.0908693,0,0,0.2343870369,0.3150634735,4168.989923,98.97908523,48.65225045,0,0,0,0,0,0,0,0,0,0,0,0,0,2.311749337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1429.508077,175.8854476,,,cmin,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000595059307,3428.980863,0,0,0,0,0,0,0,0,0,0,0,0,0,3528.582743,6.068890683,69.81891132,0.2339590308,0.540840357,1096.878515,58.78281198,0,121.7038522,0.3994354682,175.4422347,28.14559057,306.6443107,32.73832582,677.6374295,17.66877975,176.9690309,25.37225612,54.20002336,648.0908693,0,0,0.2343870369,0.3150634735,4168.989923,98.97908523,48.65225045,0,0,0,0,0,0,0,0,0,0,0,0,0,2.311749337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1429.508077,175.8854476
,ccoa,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338.9857649,1350.108156,0,0,0,0,0,0,0,0,0,0,0,0,1299.143685,1.706616106,19.63358458,0.0657909775,0.1520882336,308.450199,932.4551784,0,2.988975206,0.08859144519999999,411.1102792,38.40130903,131.5595436,5.617241166000001,193.1074667,0.0625829492,2349.114934,62.02210289,0.240949133,0.00171897081,0.1719253025,1.716420188,1.164733524,2.017373386,27.06761737,3.414783241,0.0385225661,296.3960924,0,0,0,0,0,0,485.3737064,0,0,0,125.3783123,0,93.50587315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.1400052,0,,,ccoa,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338.9857649,1350.108156,0,0,0,0,0,0,0,0,0,0,0,0,1299.143685,1.706616106,19.63358458,0.0657909775,0.1520882336,308.450199,932.4551784,0,2.988975206,0.08859144519999999,411.1102792,38.40130903,131.5595436,5.617241166000001,193.1074667,0.0625829492,2349.114934,62.02210289,0.240949133,0.00171897081,0.1719253025,1.716420188,1.164733524,2.017373386,27.06761737,3.414783241,0.0385225661,296.3960924,0,0,0,0,0,0,485.3737064,0,0,0,125.3783123,0,93.50587315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.1400052,0
,ccoi,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450.0975028,124.2506236,0,0,0,0,0,0,0,0,0,0,0,0,21724.7118,7.219659793,83.0578129,0.2783218048,0.6433932631,1304.866099,69.92907376,0,3.756727879,0.092940207,3.968883053,0.8383216445,2.699314078,1.639699117,13.47000238,0.6683728752,3.874450188,0.8675171752,1.447223445,4.417010607,0.1486575723,1.484126272,0.8079985069,4.976117455,21.66468852,4.530363254,0.4677552758,23675.28424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.9498728,0,,,ccoi,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450.0975028,124.2506236,0,0,0,0,0,0,0,0,0,0,0,0,21724.7118,7.219659793,83.0578129,0.2783218048,0.6433932631,1304.866099,69.92907376,0,3.756727879,0.092940207,3.968883053,0.8383216445,2.699314078,1.639699117,13.47000238,0.6683728752,3.874450188,0.8675171752,1.447223445,4.417010607,0.1486575723,1.484126272,0.8079985069,4.976117455,21.66468852,4.530363254,0.4677552758,23675.28424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.9498728,0
,cfut,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20326.1221,3926.604733,0,0,0,0,0,0,0,0,0,0,0,12212.07275,29.61601109,340.7142689,1.141713307,2.639285307,5352.735443,20501.18814,0,2279.500579,75.12250893,458.3575595,92.05642772,108.6112774,60.69112309,262.676582,66.00394882,95.29361331,159.3940245,278.5414079,900.7369375,766.7222921,7654.589534,1585.639175,1934.111349,2112.435357,158.9862152,150.4321819,1671.21615,3425.531242,0,0,0,386.1475749,0,0,0,0,0,26.04279431,0,24671.83488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13312.15965,0,,,cfut,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20326.1221,3926.604733,0,0,0,0,0,0,0,0,0,0,0,12212.07275,29.61601109,340.7142689,1.141713307,2.639285307,5352.735443,20501.18814,0,2279.500579,75.12250893,458.3575595,92.05642772,108.6112774,60.69112309,262.676582,66.00394882,95.29361331,159.3940245,278.5414079,900.7369375,766.7222921,7654.589534,1585.639175,1934.111349,2112.435357,158.9862152,150.4321819,1671.21615,3425.531242,0,0,0,386.1475749,0,0,0,0,0,26.04279431,0,24671.83488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13312.15965,0
,cfuh,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4334.599394,0,0,0,0,0,0,0,0,0,0,0,0,3649.932774,5.624559906,64.70715487,0.2168298382,0.5012430025,1016.571106,5084.918025,0,1195.143022,32.49621628,29.21582596,3.985756781,6.847058356,3.32571542,326.2146989,17.15459356,12.01556165,17.1944278,24.96749797,378.5222481,290.8224127,2903.432206,96.67886333,5.605943159,568.9546104,298.2321314,67.73731521,54.83451129,0,0,0,0,0,0,0,0,0,0,0,0,7078.704825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,744.9856357,0,,,cfuh,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4334.599394,0,0,0,0,0,0,0,0,0,0,0,0,3649.932774,5.624559906,64.70715487,0.2168298382,0.5012430025,1016.571106,5084.918025,0,1195.143022,32.49621628,29.21582596,3.985756781,6.847058356,3.32571542,326.2146989,17.15459356,12.01556165,17.1944278,24.96749797,378.5222481,290.8224127,2903.432206,96.67886333,5.605943159,568.9546104,298.2321314,67.73731521,54.83451129,0,0,0,0,0,0,0,0,0,0,0,0,7078.704825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,744.9856357,0
,cgas,24,0,0,0,0,0,0,0,0,0.2242264239,0,0,0,0,0,0,0,0,0,0,1749.560622,0,399.9358692,561.4456421,0,0,0,0,0,0,0,0,0,10869.97694,5.813602496,66.88197536,0.2241175326,0.5180898806000001,1050.738266,2369.206515,0,501.3782883,12.61635861,1048.743547,175.4881765,532.7392059,338.2798043,2730.657939,84.68196654,578.3945856,199.5083271,162.2245877,85.27829063,4.640479793,46.32833612,1.59552986,7.331209385,1728.930358,991.1821418,40.05918917000001,526.2671982000001,0,0,0,0,16.09546059,950.9435258,0,0,0,0,1335.069357,0,3898.281885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1077.810115,0,,,cgas,24,0,0,0,0,0,0,0,0,0.2242264239,0,0,0,0,0,0,0,0,0,0,1749.560622,0,399.9358692,561.4456421,0,0,0,0,0,0,0,0,0,10869.97694,5.813602496,66.88197536,0.2241175326,0.5180898806000001,1050.738266,2369.206515,0,501.3782883,12.61635861,1048.743547,175.4881765,532.7392059,338.2798043,2730.657939,84.68196654,578.3945856,199.5083271,162.2245877,85.27829063,4.640479793,46.32833612,1.59552986,7.331209385,1728.930358,991.1821418,40.05918917000001,526.2671982000001,0,0,0,0,16.09546059,950.9435258,0,0,0,0,1335.069357,0,3898.281885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1077.810115,0
