SCENARIO 0,,,PRODUCTION,,,,,,,,,,,,,,,,,IMPORTS,MARGINS PAID,,,TAXES LESS SUBSIDIES,MARGINS SUPPLIED,INTERMEDIARY CONSUMPTION,,,,,,,,,,,,,,,,,FINAL CONSUMPTION,,INVESTMENT,,,,,,,,,,,,,,,,,EXPORTS,STOCKS,,SCENARIO 2,,,PRODUCTION,,,,,,,,,,,,,,,,,IMPORTS,MARGINS PAID,,,TAXES LESS SUBSIDIES,MARGINS SUPPLIED,INTERMEDIARY CONSUMPTION,,,,,,,,,,,,,,,,,FINAL CONSUMPTION,,INVESTMENT,,,,,,,,,,,,,,,,,EXPORTS,STOCKS
VOLUME 2010,,,sAZ,sDE,sC1,sC2,sC3,sC4,sC5,sFZ,sGZ,sHZ,sIZ,sJZ,sKZ,sLZ,sMN,sOQ,sRU,,cGZ,cHZ,cRU,,,sAZ,sDE,sC1,sC2,sC3,sC4,sC5,sFZ,sGZ,sHZ,sIZ,sJZ,sKZ,sLZ,sMN,sOQ,sRU,HOUSEHOLDS,GOVERNMENT,sAZ,sDE,sC1,sC2,sC3,sC4,sC5,sFZ,sGZ,sHZ,sIZ,sJZ,sKZ,sLZ,sMN,sOQ,sRU,,,,VOLUME 2010,,,sAZ,sDE,sC1,sC2,sC3,sC4,sC5,sFZ,sGZ,sHZ,sIZ,sJZ,sKZ,sLZ,sMN,sOQ,sRU,,cGZ,cHZ,cRU,,,sAZ,sDE,sC1,sC2,sC3,sC4,sC5,sFZ,sGZ,sHZ,sIZ,sJZ,sKZ,sLZ,sMN,sOQ,sRU,HOUSEHOLDS,GOVERNMENT,sAZ,sDE,sC1,sC2,sC3,sC4,sC5,sFZ,sGZ,sHZ,sIZ,sJZ,sKZ,sLZ,sMN,sOQ,sRU,,
,Total,89,161138.7537000989,166081.6600125649,234914.208444644,134130.0042699535,256937.0201543285,298490.0745507621,719224.4857373925,440534.253239135,621176.1053458211,303092.885317689,151380.3591412644,123604.0821280906,328907.3392191305,540062.8906906869,841068.8249197338,883330.3508694588,229728.4831237858,927458.0948680336,,,,354344.1343897193,597955.1902017681,95528.66680584196,109877.7168140391,193563.9239178818,113576.6436971987,195241.8397779335,249459.7329964442,557965.0803242653,244885.7763008158,299671.6423775563,146821.8434584911,74440.7704777724,61030.82448954906,154344.5742645684,81737.76835664086,391173.1113789541,166765.4488788845,93380.36024448989,2082858.103837593,887752.5089594599,6135.432843939111,27351.13791811333,8992.912151948901,5183.791600109886,45426.43966478675,67822.02845244052,52412.00515799061,215453.3872618108,36200.96102797011,12271.76745600313,4316.059630846384,12875.67210254879,16394.96028195091,36629.91004749785,65812.17804252548,49514.88714323088,19075.82039027078,840208.2944698786,-6549.972540790855,,,Total,89,161138.7537000989,166081.6600125649,234914.208444644,134130.0042699535,256937.0201543285,298490.0745507621,719224.4857373925,440534.253239135,621176.1053458211,303092.885317689,151380.3591412644,123604.0821280906,328907.3392191305,540062.8906906869,841068.8249197338,883330.3508694588,229728.4831237858,927458.0948680336,,,,354344.1343897193,597955.1902017681,95528.66680584196,109877.7168140391,193563.9239178818,113576.6436971987,195241.8397779335,249459.7329964442,557965.0803242653,244885.7763008158,299671.6423775563,146821.8434584911,74440.7704777724,61030.82448954906,154344.5742645684,81737.76835664086,391173.1113789541,166765.4488788845,93380.36024448989,2082858.103837593,887752.5089594599,6135.432843939111,27351.13791811333,8992.912151948901,5183.791600109886,45426.43966478675,67822.02845244052,52412.00515799061,215453.3872618108,36200.96102797011,12271.76745600313,4316.059630846384,12875.67210254879,16394.96028195091,36629.91004749785,65812.17804252548,49514.88714323088,19075.82039027078,840208.2944698786,-6549.972540790855
,Value added,90,65610.08696,56203.94317,41350.28448,20553.36058,61695.18041,49030.34157,161259.4054,195648.477,321504.463,156271.0419,76939.58868,62573.25766,174562.765,458325.1225,449895.7136,716564.9022,136348.1229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Value added,90,65610.08696,56203.94317,41350.28448,20553.36058,61695.18041,49030.34157,161259.4054,195648.477,321504.463,156271.0419,76939.58868,62573.25766,174562.765,458325.1225,449895.7136,716564.9022,136348.1229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Taxes on sectors,91,1905.516646,1632.333609,1200.938096,596.932155,1791.815838,1423.990367,4683.463988000001,5682.227383,9337.468359,4538.586792,2234.559882,1817.317894,5069.834115,13311.15683,13066.34114,20811.2262,3959.964572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Taxes on sectors,91,1905.516646,1632.333609,1200.938096,596.932155,1791.815838,1423.990367,4683.463988000001,5682.227383,9337.468359,4538.586792,2234.559882,1817.317894,5069.834115,13311.15683,13066.34114,20811.2262,3959.964572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Wages,92,16605.87756748666,23740.9441883128,28265.83075313535,1972.056424331933,51923.58229735876,36167.07677375845,124531.4304726446,114502.9713621224,213873.900540551,94648.79789684649,50687.75215467363,31269.56156678556,98753.5594798539,24661.31137921072,331731.1193069454,550309.3143359949,88704.31278683458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wages,92,16579.03762853214,23681.20495543111,28222.6319056606,1974.182625786437,51764.12880984405,35871.31068584998,124373.9394495882,113483.5556369062,213855.6441057197,94695.46682357449,53483.43966349574,31195.66785005181,98660.08756445278,24534.86562223518,331465.451491779,549927.7173252114,88591.70781871889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Employer social contribution,93,4309.169246588665,6160.69498106494,7334.887788525658,511.7419936133741,13473.99455693647,9385.234493841506,32315.48637614277,29713.13504783976,55499.55616721886,24561.04397269078,13153.30080306393,8114.345809323536,25626.21576251738,6399.527164055449,86083.10709477374,142803.411819421,23018.47012662224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Employer social contribution,93,4302.204371210173,6145.192848291064,7323.677833107784,512.2937357032081,13432.61691696281,9308.484190402505,32274.61799390605,29448.60010388824,55494.81867029306,24573.15439208714,13878.7722925437,8095.170637659324,25601.96011956944,6366.714914163034,86014.16720984244,142704.3887489317,22989.249508082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Labor,94,16605.87756748666,23740.9441883128,28265.83075313535,1972.056424331933,51923.58229735876,36167.07677375845,124531.4304726446,114502.9713621224,213873.900540551,94648.79789684649,50687.75215467363,31269.56156678556,98753.5594798539,24661.31137921072,331731.1193069454,550309.3143359949,88704.31278683458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Labor,94,16579.03762853214,23681.20495543111,28222.6319056606,1974.182625786437,51764.12880984405,35871.31068584998,124373.9394495882,113483.5556369062,213855.6441057197,94695.46682357449,53483.43966349574,31195.66785005181,98660.08756445278,24534.86562223518,331465.451491779,549927.7173252114,88591.70781871889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Investment,95,6135.432843939111,27351.13791811333,8992.912151948901,5183.791600109886,45426.43966478675,67822.02845244052,52412.00515799061,215453.3872618108,36200.96102797011,12271.76745600313,4316.059630846384,12875.67210254879,16394.96028195091,36629.91004749785,65812.17804252548,49514.88714323088,19075.82039027078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Investment,95,6135.432843939111,27351.13791811333,8992.912151948901,5183.791600109886,45426.43966478675,67822.02845244052,52412.00515799061,215453.3872618108,36200.96102797011,12271.76745600313,4316.059630846384,12875.67210254879,16394.96028195091,36629.91004749785,65812.17804252548,49514.88714323088,19075.82039027078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Depreciation ratio,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depreciation ratio,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Capital stock,97,70648.67889666904,314944.6517997861,103552.166431718,59690.65876873225,523079.3052592215,780961.4793716576,603517.1465289035,2480916.597696831,416849.1673185715,141307.7415084775,49698.84256821601,148261.6218441294,188785.7488719222,421788.4572486242,757818.323957636,570157.2247459279,219655.4903191765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Capital stock,97,69846.60176182636,309582.3293429278,102540.6506289772,58819.06359685602,517726.7422434179,769409.8860117614,596183.9332746921,2436174.627523352,412649.0967783585,139374.4909571485,49246.92414539738,146199.9581704347,186542.0372298799,416227.5161235961,748934.7155788219,561178.0380836055,216290.4530510826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Gross Operating Surplus,98,42789.52349,24669.97038,4548.627833,17472.63001,-5494.212299,2054.039925,-270.9754647,45750.14315000001,42793.53783,32522.61321,10863.97582,21372.03238,45113.15557,413953.1271,19015.14595,2640.94973,20665.37537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gross Operating Surplus,98,42823.32831,24745.21175,4603.036638,17469.95207,-5293.381179,2426.556317,-72.61606286999999,47034.09382,42816.53182,32463.83386,7342.816833,21465.10127,45230.88313,414112.3851,19349.75358,3121.569827,20807.20095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Net Operating Surplus,99,39394.08949,9533.469658,-428.1750214,14603.84753,-30633.83679,-35479.61537,-29276.50921,-73484.7626,22759.42172,25731.24615,8475.408299999999,14246.45608,36039.95617,393681.6246,-17406.23013,-24761.27855,10108.55064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Net Operating Surplus,99,39470.10889000001,9890.938528,-320.5285464,14647.04302,-30151.29184,-34499.12041000001,-28692.19122,-69845.97143,23003.47205,25774.21684,4978.034489,14448.03359,36275.77381,394133.5637,-16604.06417,-23808.0697,10427.48344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOMESTIC,cAZ,101,143044.3711069437,0,0,0,0,0,0,0,0,0,0,0,0,0,28.95814056761785,306.4831495987648,16.37036522446681,,2506.370381890382,4297.433126635787,26783.4378001023,-1276.142138,0,28949.76501361155,560.8594656071995,60340.16754943114,0,2.326360906210331,0,6692.880007747895,3253.850024554836,0,11.20273816257178,3633.958359602711,0,0,0,4.028215465291554,996.992277842247,252.0499144852638,45333.88398963278,0,652.6814368682852,12.64475071561837,1360.38780384904,0,0.05244852856580231,0,150.8930569582802,73.35905865246464,0,0.2525692087661632,81.9287190393656,0,0,0,0.09081736789362384,22.4775003265896,5.682543546678264,24155.37718337684,-840.5098724558365,,DOMESTIC,cAZ,101,143044.3711069437,0,0,0,0,0,0,0,0,0,0,0,0,0,28.95814056761785,306.4831495987648,16.37036522446681,,2506.370381890382,4297.433126635787,26783.4378001023,-1276.142138,0,28949.76501361155,560.8594656071995,60340.16754943114,0,2.326360906210331,0,6692.880007747895,3253.850024554836,0,11.20273816257178,3633.958359602711,0,0,0,4.028215465291554,996.992277842247,252.0499144852638,45333.88398963278,0,652.6814368682852,12.64475071561837,1360.38780384904,0,0.05244852856580231,0,150.8930569582802,73.35905865246464,0,0.2525692087661632,81.9287190393656,0,0,0,0.09081736789362384,22.4775003265896,5.682543546678264,24155.37718337684,-840.5098724558365
COMMODITIES,cDE,102,68.68945857708252,165402.1133232467,0,995.6842220789636,0,0,166.3485334565884,8.123286520362339,0,0,0,0,0,0,1.874781652964062,11154.56479595235,29300.9549825388,,440.2865239646984,754.9171133842534,4704.965718798198,17846.6077,0,3034.779612635393,45455.56393261267,6438.485886978042,1990.757503107138,3009.228714074175,2085.055258125008,27930.66572895895,6278.02580569119,7956.518121340055,2703.169470876201,2786.886216284438,1738.728529256519,1178.990031735393,3516.920085031223,6555.680490886332,13386.36185820744,11779.01535145537,77896.74866466682,13.63968003395555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5450.751813611028,-340.842341429239,,COMMODITIES,cDE,102,68.68945857708252,165402.1133232467,0,995.6842220789636,0,0,166.3485334565884,8.123286520362339,0,0,0,0,0,0,1.874781652964062,11154.56479595235,29300.9549825388,,440.2865239646984,754.9171133842534,4704.965718798198,17846.6077,0,3034.779612635393,45455.56393261267,6438.485886978042,1990.757503107138,3009.228714074175,2085.055258125008,27930.66572895895,6278.02580569119,7956.518121340055,2703.169470876201,2786.886216284438,1738.728529256519,1178.990031735393,3516.920085031223,6555.680490886332,13386.36185820744,11779.01535145537,77896.74866466682,13.63968003395555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5450.751813611028,-340.842341429239
,cC1,103,18015.48003897998,0,234912.4920587526,0,0,2.051432538432265,19380.51494181617,0,0,0,0,0,0,0,5.965679891704136,69.40527906947051,0,,8085.845798300569,13864.02498060612,86406.52217692942,21781.46069,0,13127.03957538194,139.8437263505954,50281.00422932378,170.8107420311785,872.4640536452028,1455.380917894158,14357.82835367963,858.2552800215351,3161.496350779709,497.8210879031081,30671.90527281153,257.4250647182878,100.5894574434011,178.984442973327,2897.075741035244,9293.400778802478,1719.301595423395,195410.0671291891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77685.59172035614,-612.5224208589971,,,cC1,103,18015.48003897998,0,234912.4920587526,0,0,2.051432538432265,19380.51494181617,0,0,0,0,0,0,0,5.965679891704136,69.40527906947051,0,,8085.845798300569,13864.02498060612,86406.52217692942,21781.46069,0,13127.03957538194,139.8437263505954,50281.00422932378,170.8107420311785,872.4640536452028,1455.380917894158,14357.82835367963,858.2552800215351,3161.496350779709,497.8210879031081,30671.90527281153,257.4250647182878,100.5894574434011,178.984442973327,2897.075741035244,9293.400778802478,1719.301595423395,195410.0671291891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77685.59172035614,-612.5224208589971
,cC2,104,0,93.92387333192082,0,123736.6603206895,0,0,2672.500804327875,0,0,0,0,0,0,0,0,3.520246323259963,0,,1068.439049413028,1831.950057966171,11417.49480806122,46137.3184,0,5864.082267949104,6740.361563049024,1605.996448725932,18995.46707077932,965.0183671841829,841.9892848678778,16025.22893094783,4960.720686074784,13403.01062235403,15194.25034474828,1386.488326776263,979.4794304225636,521.8399327192502,426.4126297046525,5512.781543478716,2349.255909915259,1897.31534485497,62006.77376828889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27667.96426144429,-382.6291711174011,,,cC2,104,0,93.92387333192082,0,123736.6603206895,0,0,2672.500804327875,0,0,0,0,0,0,0,0,3.520246323259963,0,,1068.439049413028,1831.950057966171,11417.49480806122,46137.3184,0,5864.082267949104,6740.361563049024,1605.996448725932,18995.46707077932,965.0183671841829,841.9892848678778,16025.22893094783,4960.720686074784,13403.01062235403,15194.25034474828,1386.488326776263,979.4794304225636,521.8399327192502,426.4126297046525,5512.781543478716,2349.255909915259,1897.31534485497,62006.77376828889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27667.96426144429,-382.6291711174011
,cC3,105,0,0,0,0,256937.0201543285,1420.707747963605,123993.5681883936,0,0,0,0,0,0,0,115.2360382689888,387.3063821159253,0,,4429.558375320795,7594.939295117526,47334.90391512591,8582.044601,0,4773.390413404915,4425.226348149175,3743.055179233368,972.1599044708046,53278.93183366341,29488.76125923071,50180.92187970031,25600.62240719357,4930.736263027102,2445.112379657046,853.6048049236574,2608.492050437786,271.4471384094136,307.0891191464998,7486.125093033299,7012.179521428505,1679.213662047852,41357.43788427211,4146.972913047823,958.2678727506882,888.3732254557479,751.4259704840105,195.1630858883749,10695.85435972293,5919.929038295969,10073.9225362504,5139.377224916324,989.8553733036184,490.861303137018,171.3629076657784,523.660105651347,54.49356732251381,61.64876772991594,1502.854898648281,1407.709358284543,337.1055714380626,166293.5882471028,-1221.648722378899,,,cC3,105,0,0,0,0,256937.0201543285,1420.707747963605,123993.5681883936,0,0,0,0,0,0,0,115.2360382689888,387.3063821159253,0,,4429.558375320795,7594.939295117526,47334.90391512591,8582.044601,0,4773.390413404915,4425.226348149175,3743.055179233368,972.1599044708046,53278.93183366341,29488.76125923071,50180.92187970031,25600.62240719357,4930.736263027102,2445.112379657046,853.6048049236574,2608.492050437786,271.4471384094136,307.0891191464998,7486.125093033299,7012.179521428505,1679.213662047852,41357.43788427211,4146.972913047823,958.2678727506882,888.3732254557479,751.4259704840105,195.1630858883749,10695.85435972293,5919.929038295969,10073.9225362504,5139.377224916324,989.8553733036184,490.861303137018,171.3629076657784,523.660105651347,54.49356732251381,61.64876772991594,1502.854898648281,1407.709358284543,337.1055714380626,166293.5882471028,-1221.648722378899
,cC4,106,0,0,0,0,0,297067.3154087439,360.2955264960418,0,0,0,0,0,0,0,9.635298069240778,0,0,,2043.437624255178,3503.686687898189,21836.47113744734,13095.70344,0,243.7141181025943,120.9681930528382,281.5152752797472,98.04232633931992,511.1803783679994,54639.27658722193,627.2729470584734,94.61658114658826,6543.478508029335,2295.168443855275,32.00341896942024,146.7398010742354,7.590708671049964,41.64739677909974,1666.891865953801,2778.233955785443,450.1548050394861,100489.872028744,133.7424803780179,20.39950651662568,10.12535286118001,23.56356185032026,8.206398098764131,42.7871292172563,4573.449777010643,52.50437961197289,7.919654303049635,547.7061958223632,192.1115772063209,2.678769532000273,12.28250358366805,0.6353620884388138,3.485995594483342,139.5231911171333,232.5454189327547,37.67912975788541,161292.0707143851,-485.2393462508017,,,cC4,106,0,0,0,0,0,297067.3154087439,360.2955264960418,0,0,0,0,0,0,0,9.635298069240778,0,0,,2043.437624255178,3503.686687898189,21836.47113744734,13095.70344,0,243.7141181025943,120.9681930528382,281.5152752797472,98.04232633931992,511.1803783679994,54639.27658722193,627.2729470584734,94.61658114658826,6543.478508029335,2295.168443855275,32.00341896942024,146.7398010742354,7.590708671049964,41.64739677909974,1666.891865953801,2778.233955785443,450.1548050394861,100489.872028744,133.7424803780179,20.39950651662568,10.12535286118001,23.56356185032026,8.206398098764131,42.7871292172563,4573.449777010643,52.50437961197289,7.919654303049635,547.7061958223632,192.1115772063209,2.678769532000273,12.28250358366805,0.6353620884388138,3.485995594483342,139.5231911171333,232.5454189327547,37.67912975788541,161292.0707143851,-485.2393462508017
,cC5,107,0,15.17367850494564,0,9397.659729338412,0,0,565809.449033734,34.54325153717388,0,0,0,0,0,0,232.9803932164101,1234.489518792273,1327.30084136788,,8291.845329380529,14217.23264842833,88607.8630839009,18985.57874,0,6937.420533827438,2584.450872955377,9163.818954794359,2177.728570246937,22241.17419082049,24136.0039200813,132240.6422115679,42030.88036082601,13418.92280352618,3423.375105129768,2043.807759582022,2303.975111791085,4665.946633680646,1122.16525641703,20820.56485813324,11776.07252150702,8321.963628643528,110778.0725847103,29845.56686379827,106.3209300738834,39.6085575495483,140.44207774519,33.37524746570089,340.8618973716965,369.9015178851915,2026.68239653958,644.153294500809,205.6545867745593,52.46567126766655,31.32281527548536,35.31006597148743,71.50896841308248,17.19798492705521,319.0900435400045,180.4767315579021,127.5400429660956,255620.9831226271,-2241.332323559338,,,cC5,107,0,15.17367850494564,0,9397.659729338412,0,0,565809.449033734,34.54325153717388,0,0,0,0,0,0,232.9803932164101,1234.489518792273,1327.30084136788,,8291.845329380529,14217.23264842833,88607.8630839009,18985.57874,0,6937.420533827438,2584.450872955377,9163.818954794359,2177.728570246937,22241.17419082049,24136.0039200813,132240.6422115679,42030.88036082601,13418.92280352618,3423.375105129768,2043.807759582022,2303.975111791085,4665.946633680646,1122.16525641703,20820.56485813324,11776.07252150702,8321.963628643528,110778.0725847103,29845.56686379827,106.3209300738834,39.6085575495483,140.44207774519,33.37524746570089,340.8618973716965,369.9015178851915,2026.68239653958,644.153294500809,205.6545867745593,52.46567126766655,31.32281527548536,35.31006597148743,71.50896841308248,17.19798492705521,319.0900435400045,180.4767315579021,127.5400429660956,255620.9831226271,-2241.332323559338
,cFZ,108,1.786076956645127,236.4105484966769,0,0,0,0,0,439757.0234258446,0,0,0,0,0,0,151.7955639649029,1322.591602562868,363.4727897509276,,0,0,0,39029.5349,0,555.7703445622536,7228.156292122988,410.963137744496,802.5670696536539,747.7142878106691,566.5394734571769,3896.578920242231,63817.96210058036,1732.69675516371,1294.717485726272,286.3028499476118,2127.113168595985,1951.838241044215,7584.637336503226,5196.366858204558,10185.18406801218,3789.664026398746,24096.4208959421,0,1708.366635899553,22218.42379393915,1263.247885931487,2466.988060367086,2298.37765614029,1741.469554322793,11977.58297738487,196168.2162978779,5326.087212440708,3979.795209892457,880.0581775177244,6538.47259381393,5999.699985753016,23314.20072398264,15972.96411246806,31307.94726607523,11648.94032995719,0,-219.4169601029907,,,cFZ,108,1.786076956645127,236.4105484966769,0,0,0,0,0,439757.0234258446,0,0,0,0,0,0,151.7955639649029,1322.591602562868,363.4727897509276,,0,0,0,39029.5349,0,555.7703445622536,7228.156292122988,410.963137744496,802.5670696536539,747.7142878106691,566.5394734571769,3896.578920242231,63817.96210058036,1732.69675516371,1294.717485726272,286.3028499476118,2127.113168595985,1951.838241044215,7584.637336503226,5196.366858204558,10185.18406801218,3789.664026398746,24096.4208959421,0,1708.366635899553,22218.42379393915,1263.247885931487,2466.988060367086,2298.37765614029,1741.469554322793,11977.58297738487,196168.2162978779,5326.087212440708,3979.795209892457,880.0581775177244,6538.47259381393,5999.699985753016,23314.20072398264,15972.96411246806,31307.94726607523,11648.94032995719,0,-219.4169601029907
,cGZ,109,0,0,0,0,0,0,0,0,84319.17267088336,0,0,0,0,0,0,0,0,,0,0,0,1969.843289,44621.02631872143,424.9537991377864,54.62310632906663,120.3137232284104,56.90076854932782,59.96363105743328,222.7438097528685,587.1794534970659,120.8936459843198,1608.866074203639,1636.72677084869,88.84721819057545,11.8240719036888,124.9835273643499,59.37115741979652,337.6695807140369,596.5127276818686,433.4647974306126,35123.16059214361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.008813609670795,,,cGZ,109,0,0,0,0,0,0,0,0,84319.17267088336,0,0,0,0,0,0,0,0,,0,0,0,1969.843289,44621.02631872143,424.9537991377864,54.62310632906663,120.3137232284104,56.90076854932782,59.96363105743328,222.7438097528685,587.1794534970659,120.8936459843198,1608.866074203639,1636.72677084869,88.84721819057545,11.8240719036888,124.9835273643499,59.37115741979652,337.6695807140369,596.5127276818686,433.4647974306126,35123.16059214361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.008813609670795
